nd,nper,freq,duree
f35730e1fff24c7c7b5680d4ba71998d,3,24.8,907.344
550955b50e9b3a4e6adcf56afae8fdd8,2,5.66666666666666,198.75
a197fa09fd5578734f64789247ca8b2d,3,23.6,714.979999999999
da6395e3586aae16a507975b36a94c98,3,88.6,2547.502
3d4928452065c6d3261b83a9e77bf6cb,1.5,4,94.015
c21fa34494cb8ea94133870c21d0ca54,3,24,725.162
189643b70e232f9f7b1e4243e0d88012,2.66666666666666,34.6666666666666,1339.99166666666
0c5387c3c15997dbba6bf1e82e2b8376,3,18.4,564.39
075a812e0eb12ec11d4ed1b49bd1aac4,3,47.6,1419.97899999999
b0fc0298cb64018b2c2c0cff49a36b4e,3,29.4,1047.408
b05e4fec49149f2bea39235781df2add,3,21.4,483.368
d87c8a71ef2813bcc01b143d5347e322,3.42857142857142,73.5714285714285,2857.70857142857
43ded650243e8b9588b6f1d05530cae7,3,16.6,486.338
04a85adde7c5c62d2d38b3a8206a1401,3,12,145.762
545ac7459d658676250f123b4c9f16c4,4,8,180.296666666666
ba5f02f0d7a3688511c2e79c392bdcae,3,3,83.005
5c5d8737ff6c0fd26434f131be7ed3c9,2,6,121.86
bf1233c7f866dbcfa605de788b17ad05,3,15,201.42
fb991e470508e0b0d377a5742e210caa,3,59.2,2549.02699999999
08d4a9c07551a69c6218a2a6f461f659,2,5.5,193.45
824aeea2278fe54a1d536d15a5433b2b,2.71428571428571,4.42857142857142,213.165714285714
bf1f2d5d5c2193302ee1300c17805ce2,4,2,108.836666666666
9cea49bea446e077d53f07fbd4c7a2f9,1,2.5,69.84
e17e30cf44fd5c5d9cc6b3e077a96a02,3,6.2,105.772
1287fc626e30595057228aeaca63d6f2,3,29.8,600.397999999999
03289e83967035c5fd68e54a595fa266,3,86,2312.642
b7d012c7096a9bb03f6af3f419ef23d4,3,26.8,895.689999999999
3a5fdfafd1df8ff01381542de1a82521,2,46.3333333333333,1445.65666666666
53f4861e75995bf0642b125af24e9d40,3,53.5,2038.974
159de91111e1690a4ac6c666a928e5cc,3,99.2,3588.568
68a29c96d160680b116fb45b47976e83,4.5,3,12.08
363a595601b76c78113be71816b8c845,3.33333333333333,8,246.316666666666
c98f3874817643f0632b0a7a422b448b,3.42857142857142,19,705.822857142857
ee58c2c45682e2a369b30b1fbb65f0c3,2.66666666666666,11,522.386666666666
e3e82059d81a2e0f0544527fecff2efd,3,108.4,3526.346
2224b2472a65c8b9752ea1fe53814d39,2.85714285714285,5.28571428571428,110.955714285714
04e36afdaf37621bb1dba40d7e3b8013,3,51.6,2239.35999999999
9bfdb72394c58b5aa1e9a1b223f863d3,3.42857142857142,31,958.668571428571
cd48077653b3e204b9e30792386ed17e,3,3.4,37.76
de7ef9325af1f71f47815e49048f3a2d,3.66666666666666,8,329.993333333333
bdc1456161ba75fb45b7a27a6b0ad15e,3,22,438.704
18e37f926bc86e0ba23b570cc375220a,3.25,28.5,1047.26
e8169b72f1997c4dbeaf51df462c8acf,3,6.4,83.024
3952fb002255fc9b59de3905cd27d5ef,2.83333333333333,77,1750.61333333333
a23f36b2083360dbf6bb40c0b7aee372,2.66666666666666,110.666666666666,3949.89666666666
727fadeb6faf579fb04e483de7e7e57d,2.625,24.375,832.731249999999
96cc43af1ffd6e925902aa0afb09b48a,3.25,14.625,452.59375
f8e0fe2b1a5d05b0cdcba04d35a0ce71,3,21,226.465999999999
bee86d088c46d2a91736dd7122363982,3,18.2,658.866
6ab0375a7bbfe45535a93045cd8ba8ea,3,87.2,1977.893
5af1815e729071c275412e6b234338ac,1.5,23.5,554.89
d96729793a0064e0f28c2c7c55683e67,3,14,562.401999999999
469b79c717ae47ac3fa9dc696d53cbbd,2,28,691.95
c9ce0f938b7ef1fab4b1f43f5cd37365,3.25,18.5,599.69
3e9b443ad75ef80066d95fc71c7e06df,3,34.6,996.052
817343961a6e23f7cedbe1ad60f54925,2.83333333333333,107.666666666666,3304.455
58cc5f517d9c8435a16f5bb4ed5045f9,2,19,707.586666666666
d2f095e665d3490b0eba56edbe7567cb,3,2,228.77
803ea4addcd07d7b29e6167e990dc72a,1.33333333333333,9.66666666666666,246.046666666666
fcdd9a831082c6ac276dff0c7d9c590a,2,14,206.41
12d9f98ce755596ae68fd0918834630b,2,3,66.88
234c9b409c378477ec1aacd08534fd8d,3.75,24.25,776.3825
8bf7b7413386124241256e1027170547,3.11111111111111,38.5555555555555,1759.25222222222
a74e1e2a9f9d44937feea4d74dd2f3f6,3,13.3,497.652999999999
4f2bdcff480767aad0f6c7a2cd225e07,3.375,35.625,1133.535
41d79cce9bd13e34cd2529bdda07e06f,3,23.2,671.854
a5cf6e55e6469bacfc4a2543b5054483,3,19.4,508.15
a0ecb7e27f5f070f028ad54472a4b039,3,39.2,630.064
fea89ebf1da14751b2f952e143818406,3,20.3,912.312
aad7993d024228f2cb0692acb77a68f6,1,5.5,98.53
969188b86d72034d23c5f2933decaffd,3,4.4,133.754
a0b633dc1f8aea3f78dac172df96f0ed,3,49.6,1488.49
f6ecc5f64c4c47749a6684402131074e,3,58.2,2224.076
7cb7cfa6d1be413eab8bbb74611e6bba,3,62.4,1862.867
f1d642633148d93c85d576b4966e9b9f,2.83333333333333,16.5,631.826666666666
024569efc9b6d9e179a6a5386bd2139d,3,32,739.2
cb6ce6447c6e155b95e2755d7b105b3c,3,45.4,1557.434
97a042bfd42300f7c7afd6cae1f803c7,1.5,5.5,210.605
77cdcffc143aeff06d6803d48bcd8111,3,17.7,424.844999999999
34f39be77acd0702c50a92cbf0449f37,2.81818181818181,56.4545454545454,1554.17818181818
4a91d2707d7d8dca2f25e607bf132f99,2,24.5,693.46
e1c4457d0dc6d6238eed96f0a71913ff,2,16.3333333333333,485.453333333333
37dd345402c633abd1e519fc1b57909c,1,3,181.7
f7230b2cbebfb098db9919f7cf0ffcdc,1.5,15,496.335
c383cf026526f6ad9bd2cd2d6986c820,1.5,3.5,54.44
7497ed273c6e0eb8031f337c3718bdea,3,50.8,1487.19799999999
df4cff57b4da80c7bfe6ebc6bc4ed28f,3,141.8,5090.68399999999
fb4600a04c27b354ef3130e14a83c58d,3,106.9,2606.913
3ae1787e54972fecc1a8ece6bda8260e,1,6,287.96
f5d6b86dbd3d62982dbb71b9fc95219a,2.71428571428571,27.1428571428571,1025.49857142857
e6c035ca0f17f2117c6b7e2bd7a6136d,3,52.2,2250.89599999999
422a61aae6480e578dc60eb4cbacacab,2.83333333333333,4.16666666666666,149.859999999999
655c90003e08458720297cf9b256451b,3,51.6,1932.172
14291756be2e0e61f648d3eb8d334520,4.5,2,44.91
7f05432e617c3494e5dec831ac91d589,4,39.6666666666666,1650.55333333333
9e1e84e6f051a91f97a9971c08d77789,4.5,1.5,9.535
3999675b1d536eab1d28c27fb1a95803,2,2.5,73.5399999999999
27b6eafa9a3de4eab0725ad36370a614,3.11111111111111,7.44444444444444,269.664444444444
f09519fac7487d3a316e8747da0a5cb0,2,77.6666666666666,2180.31
a79dcac8a4fc4a92b7e866fec8d83a32,4.5,2,15.87
3142257c81a315e1e5d91985f1bb1fff,2,13,305.776666666666
732bf00bacb4589ee150565486b626de,3.25,12,452.439999999999
2097ef2fb81d995ee71199ecef044953,1,57.5,2361.12
4ae34cb68ee0e3245f1c8cb51b8d650f,2.83333333333333,20.5,875.633333333333
fdc546451a4991523b7ec477dd1c50ee,3.125,23.625,907.2925
c506e5784bceb9e8998c1d8355b747e9,2.5,4,213.04
dea078657c1d269240b5cf67210f0757,3.33333333333333,1,15.4366666666666
afb3d3da759eefee5015a14192eabdb7,2,12,692.42
2ec90d197dce85f48f0a6afea37e2078,3.83333333333333,30,1033.62999999999
5b028150c83986179fb3572d692537e8,3,8,274.888
8455af0f5f70fe3df13ba46dcae9b164,3,107.8,3676.392
5521023a6962e4365926e7dd3bfbc3b5,1.66666666666666,22,742.683333333333
0fec7747c6229db61fa26ca5baf6f501,3.375,19.875,573.78625
4fa1c8d6497c3c1009ec122d7a6f1080,3,45,868.276666666666
4f0c6a507fa6a4cda06a7d889ac4d067,2.83333333333333,6.5,248.92
0f65b7b103d8f0aa40fd759e8a5e03d7,3,4.2,177.2
a232c83ff1deb27feca66721549458a5,2.42857142857142,104,3195.39285714285
6b71fcfab3a6edb6ffa0bbfa4d5ea168,2,3,128.6
1f18e3e0853314180cb52d7d91ccfd15,3,74.6,2404.904
6d6078777a486def41dcf6d1eebf9cb1,2.625,32.625,922.84875
6b29fea1ad68110b1710d3af3db3c83e,3,6,73.784
fc2e377ecdef71cd33adb071d5faae24,3.5,15.25,318.987499999999
1bf773d78fc29934834b89480ca93077,3,37.2,961.629999999999
ef98ec67f785402122fe8c2503dc45e5,3,17.9,406.594999999999
58a6281e42523960dafa0a7eefd29639,4,76,2391.02333333333
0bc034f7bd06da470d5bb6df7c559cf4,3.22222222222222,14.3333333333333,637.156666666666
c92eb800a6217b701df6257428db953b,4.5,2.5,15.7
4a71fdaaeb7297b133dc455734fada32,3,46.9,1704.821
23dd37e566020a93c6e625de2c857cc4,3,15.8,274.894
1e118cff44c4d2f53fdc0463f0b2025c,3.33333333333333,2.66666666666666,204.586666666666
8cc3eb162968970f215eef924cc04232,3,168.8,5298.89
fba3f15853d6f343371eee7234f1ebc0,2.57142857142857,63,1289.08714285714
c461734da46dc55a71d8a5b23dac8699,3,24.6,1127.179
818d9c626f070e247bc52e43ed1b4ff9,1.5,3.5,72.02
8bb04d5e8abd7311087cb5948d6c037d,3,94.4,4249.51
488938dbd65a31140a2b24aca7155437,4.5,3,179.69
d3347d7810fdb2098a00b659cfdbb992,3.57142857142857,13.8571428571428,401.468571428571
a97972230eae063925b30af84ba78360,3,8,266.22
e5abb989bea2ae99e816ef2ba68c4eac,3,8.2,296.415999999999
6a864d6d2113571c3a2af9366de0e15c,2.4,29.6,698.637
bedf708604cd329e869792d730157a2e,1,2,15.53
8804d715aead1aada120a42a8862baa2,3,78.4,2487.156
af1a96ec8a54eda20469219658d1a369,2,38,1404.77
4a570fa2cf4096a4b212d2ec934c76e7,3,58,1650.466
405c1d014d42dd7dbc01f649bd2d5981,4.2,32.6,1109.818
803eb6d6c2855b064a9a21e3c49d9a58,4.5,2,43.58
3699858750904135e01cb15a040ec7f5,3,44.2,1619.704
f7655913591fa1eb9e42b658873d2021,4.5,2,87.405
acd4f219245981134363a2a2bc3499cf,1.33333333333333,20.6666666666666,694.003333333333
ef893838bea17ac77cc0b52bae804000,4.5,13,353.315
b40bad14cfc76bd01207fb4be59c62a0,3.28571428571428,3.28571428571428,70.6414285714285
7ff2f1544f71c208e0298a7a56228821,3,27.8,850.342
69642dc056bbb97eab24c8e540876758,3,21.2222222222222,667.273333333333
a254f95f4a195985e6b98f7aa0036dd4,3,170.4,4509.87
ac309b8ab4bc1a9c7141778207101bb7,4,5.33333333333333,102.83
8dd69cb87f31c3e771f5b07c138ba39c,3,38.2,1298.35
cd5adb9e75612087532d09208843f246,4,6.33333333333333,201.823333333333
c656ed0c18640de02dcaf936193092f0,3,95.6,2612.922
4bf02b77d304b6df0b8c81dd5f0dcb76,3,54,1930.37749999999
4e4524400fd84f9a6ff61a41967ed697,3,39.2,1095.688
a8eaf7c272f949213b0ca4862d3dcbf5,2,24,646.855
736277b791d34ba79f24eff0060128e0,2,2,50.74
8a8ffaf6b1ae3637692eadd66aa5d05b,3,55.25,1251.0675
9a4e9e51f7dad6414156c77284ffabc1,3,18,708.806666666666
2862f215f9d2339dea779a05c8f24e97,3,41,1295.4
023af2bcc313506dfc049e49b11d00bf,3.25,19.9166666666666,609.755833333333
b8c1fde6988923b2b0c1bc1a4075792a,3,63.7,2163.686
5a464feb86d8964ddfe1dae2ece815f3,1,15,687.99
f8618bfa01f9f11212c1c189b245e827,3,106.9,2949.377
d46bc2e99f93bf71e58a1ef86857aaca,3,31.6,1382.216
ea6979fda4e2c277240b74cedd024374,3,33.3333333333333,1396.61444444444
e7c82ec8418b5bda41bf9eaf223b0698,1.66666666666666,30,874.946666666666
9c3f91eea6a43272209886ae75dca75d,1.5,12.75,203.892499999999
c35b1827117ac7ef82b5bd4ce9a77ae0,2.2,28.8,1272.356
4ce9688acd590b4472a2d2eb02a131fb,2.5,16.1666666666666,520.48
148870ec1409572b6d26529cb88c2a6f,3,22,865.01
e42a659d25a23134c244e67b7f585eef,3,81.8,2872.76899999999
56d3e30048fd52c4ca65fa15e3d677da,2.66666666666666,16,274.388333333333
4dd5283b09b88ef5ce04ab3d74b5d2c5,2.625,10.375,264.86875
a6a478074f047f3a4cd1be51704a59f1,2.66666666666666,30.1666666666666,1167.775
1f4e5bfed1f99a4afc81b86b96a3e1f7,3,42.8,1427.841
a82501108fcfd033eac0b5be02fd6fa7,3,41.7,1626.685
1d1a0b564b3363cbba1eb87af6780b54,1.8,8.4,345.45
00c32426bd357e2dab3b4ff1cf3d0dc3,3,73,2596.66399999999
102ac22a15bd4d03dae2523b980823be,2.66666666666666,69.6666666666666,2617.00333333333
2127a17461f614c34204c95ccf8ab60c,2,2,99.75
01f474088584d3a2a91682ca0d141332,3,76.8,3237.612
18bfccac2555aa1d5f45e872da2c92f2,3,139.4,4726.604
f4696197fe4a125938c2669302031575,3,50.9,2102.354
dcda21634566e917e8b20d4057cf3d79,4.5,3,31.1
8f222ebffc6a2917f189951af409177a,4.5,30,650.6
e35c2d11ba914f217b88c585fadae021,4.5,5,230.86
0298596e476c45675a101373fbd99446,3,30.4,890.053999999999
25f38cb870fbb665c8b8039f5843a28a,3,5,108.8975
d031773e6fd0515c1b3784a313f7f2bb,2,16.75,722.02
7a3ec975334dc885c06e5e6b0d777836,2.8,5,190.762
a889aeb7f4a2afaf4f1ff1a2f2778cf3,3.33333333333333,18,516.453333333333
8e8a0afe0f1b313de9de3e2414638262,3,20.2,1003.777
ef7a2989e2637569b3b016a2db8c4502,3,17.6,800.968
76e19fde68a5de776e1d94fd58e87f2b,2.5,2.5,86.345
37ef235a1e1cec791653985899592c1b,2.85714285714285,24.7142857142857,454.007142857142
36e252807dcc02316f5ae10fa7819dd2,1,28,500.18
71def07044ce304083aa6e0b6cbd096d,3,3.2,31.698
908561aa2bbefcb8521aa156a806ab1e,3.77777777777777,13.5555555555555,502.411111111111
4357f56e67223d8f7484ca584550c683,2,1.5,10.785
418ad3cb2d910b28bc0e0af921ae529e,2,43,1345.81666666666
021d7096099d3e36e72a005bd4e927f5,3,28.25,630.902499999999
03d7f24b583f5e2b87fd30557cd49685,2.8,7.4,202.556
8ebfbc4c2f42c77e772d0fd887736da7,3.25,7.25,207.31
f85b0cdceb80d9663e962ac4b04a6409,2.85714285714285,47.2857142857142,1828.36285714285
cf9b17a903fa82847b2181461d3d6648,3,18.4,635.536
43ef539459b198f02753e47d2857c41a,4.5,3,96.36
076f43a69f78879743fa897a4909da47,3,56.4,1742.072
04bff1922e815eff9e0455c876fcac04,3.5,7.75,873.9625
2e5d20f92eadc5f5973d047a629ace7d,3,9.8,258.962
1a30fa971494fad3257270535809b18b,1.5,8.5,245.74
1f5db07e54fd3fdc697bbfe1322f44af,2.85714285714285,45.4285714285714,1351.74571428571
d6373914a90d108546e84bdd944c6be6,2,3,132.495
ef73d66f6a67455a271d14eaf1334367,2.5,10.5,404.965
54edde9cca19ef39b35d04065db84266,2.66666666666666,35.8333333333333,1203.53
ddd201fd7b384ed4e73a222e1cb84962,3.25,35.75,1232.82875
c3788699f03818a1c16810c42a1ff31d,3,46.2,1779.42399999999
07717f9169fa51bc90bfa9aec82919c8,3,32.4,975.774
8f06e2148048d955bcc260a6b65353d0,3,34,1179.58199999999
73096a75cff740e0e861bdcc0d69b89c,1,3,122.61
0ac539ce69052eb4d44fe559004266a0,3,12.2,518.836
b1e095b26b2a942522e9966e57bd58c5,3,17,497.235555555555
0f304850009793fa415d966538a891a1,4.5,12,391.13
1908d122d5e12bc700691df2a3c035ef,3,69.2,1776.841
5bf7056d9c948b84f5a36d7eba1aa459,3,62.2,2078.71
dcca0a8b88ec39d85415aac8a37db9e6,3,66.2,1822.45
3930966fa783b22f1d8e39d4d5184c73,1,2,175.3
0bd74818c39a1eb5dc173e71d88429e5,3,14.5,489.354999999999
be75d32f6fcc65b2816117613283c92b,3,49.3,2100.759
23fc374e7562d0445b6b7f53d8495876,4.5,4,111.8
1a46f887972de922c808abcc8c5cbaec,2.57142857142857,38.2857142857142,1361.61857142857
a843a0e236fda08e289abdff1dfeda21,2.66666666666666,58.8333333333333,1804.14
fb9952ccc6dec4a2685b153eb70da292,4,14.6666666666666,627.194999999999
3fa94fa1565be1842f9ff73213d6540e,3,36.4,848.638
dc4852e6f13c5b15455d731f9d941466,3,154.8,4076.036
231a462fe002c23896517aeff8a4a4fb,3.22222222222222,44.4444444444444,1810.77777777777
ad0a7d9a663eade7708d117aae0d4bbe,3,58,2280.34199999999
3db1657a97ba46d90eafed2852ddb982,2.57142857142857,40.8571428571428,1207.85142857142
e428edf3e178f22aa2e485c0cb54f792,1,113,2805.37
725ae6ccdae98b8e8b90c50d3534496e,2.625,45.25,1190.13124999999
ac08176cf54a19589b7e7260e45c10e1,3.5,7.25,228.005
dd1d9b935a21dadd1d4727188978dcb3,1.5,16,556.565
291b070c3ec1c029fcca61a259602011,2.83333333333333,18.6666666666666,579.134999999999
f329e16206681e9349cba4b593a2f70c,2.83333333333333,11.3333333333333,454.568333333333
8c31295146678f1d837ae81e04f6b583,1.33333333333333,12,532.676666666666
e32559a7242df9676454dc068aec8e35,2.33333333333333,2.33333333333333,17.3933333333333
b9e8cce3860c1730829b7e37d15d6c2b,3.25,28.375,1087.9225
cde6da575af2209ed2b311649e3b3150,4.5,2,71.3
8a328545326c20fa76955f2cace0a847,4.5,4,26.88
cd9a2d27520739368948e6e72f5eef80,3,28.9,957.793
5b66aa6390785665110a7426abebb9d1,3.375,39.75,1849.75374999999
5d43663c0b483681cd971783db8becde,2.83333333333333,107.166666666666,3875.68666666666
3df223a9c1e764cc7f30524f1635cce6,3,117.8,3827.228
e1e5ec45bb1116b1bb58071e3e20e209,3,13.4,450.378
eb893419d57a16dd6d12aa7d20c21ac7,3,68.4,3001.894
cd5b554a26261481ccc861a18ade21f5,2,1,2.07
f426b05e3dde2791474420b5e346b208,2.66666666666666,37.3333333333333,1025.67999999999
0c4a35783bd2e5275ba4e3f46850f2e6,3,79.4,2335.869
22839ad09801456dda16b46e1627269c,3,52.8,1582.38999999999
6ebfb90135a5eb5d8613d28d21740b3a,3,31.5,1205.174
f56cc9511fcbc7d22fd12c9973acc7b6,3,24.4,1184.376
523d006a97a521d1e58cdd484e82b350,3.25,30.125,960.56875
a8bb7a99665157caee6df96d9aed6ef0,3,31.2,894.516
53b217d12cb3faf0f2426a8b19ac0dea,3,5,65.48
ad5dd276c2869357837534cffb2b9df4,3,27.8,925.836
562f88fffc8a0a1f0afd1872e04e0407,3,94,3775.626
afdab769d347388d9e157f819e8125a5,2,8.5,272.255
f176efdcfeb2aec92676d7ad614fe983,3,19.6,310.436
fab59f791b959330d601093deea5486d,3,32.6666666666666,1060.07777777777
40d296b1d4143a4361481028fddbb597,2.81818181818181,35.3636363636363,997.490909090909
1dab64d163b226c2c2a930f49176fd03,3.25,10.625,433.21375
a6b111bd8c34e2f022ae65988c282c8c,1,21,646.61
c7280447fc6e774830a9fa64292d8dc3,2,5,40.68
3640360b51269168ca3eb145bf7abc49,3,107.4,4005.158
eeb9e39277df6fb49466b66d678a09fc,3,72,2108.16
21abaea0fa7eadd3789a3830e1bb24c9,2.66666666666666,2,112.646666666666
8723c1597b3f8828a7de22dfde3280c2,2.66666666666666,109.833333333333,3815.75333333333
31f317e5c2ae6da09aa2f6bc40d518a7,3,31.2,785.13
567bd4556980c2a46356edf77d5e1354,2.625,75.375,2509.22
a9609c5fb196dfda30b87512ba859ccb,3,34.2,973.736
e4c2dab61cad467248d879a214ebc176,3,14,505.294999999999
cbc3aa0f2a6ac891747de81e0d3be2ff,1.66666666666666,13,482.003333333333
642509732eba995f5a80724d4b2d2131,3.66666666666666,9.66666666666666,214.933333333333
c3da73229354ff3142ea4c6a19f17b57,3,10.6666666666666,517.176666666666
aa1096883b0349289498c51505234d96,3,3,98.75
d848600e0a5162ff72675da9dc459baf,1.5,18,412.52
1b69bf7bf6753f783a3b9913d6f6a0ec,3,117,3531.757
97776e78207e235cdf6899a5a15cdd6d,3,56.6,2153.229
268c23c424bacd1fa6f4dea87f7d3565,2.66666666666666,50.1666666666666,1583.81
7530e9309656e4a0ba4ed2f7ceb3c540,3,57.8,1859.852
6ab213cef9686ad4af19969c24c28230,2.42857142857142,11.8571428571428,482.964285714285
5860ec1d0f4909e671513306534aaff3,2.83333333333333,25.6666666666666,878.943333333333
a686bf2cec5b7d2cff9a6f1a5113846a,3,51.4,2030.065
b10d06f047135f9248755d30eb075d7d,2,9.66666666666666,200.906666666666
eeabf70e661479f59674443cfea3e8a0,3,35.8,1136.824
9eb7b685f92daa6553201d590f4be1cc,1.5,4,150.57
5f2f04ca538c7d84f11d30880ef7bc85,3,41.5,1421.486
cad42f43fb30a170b9f24ac9aa8d72d9,3,27.2,936.863999999999
d2492505ae82c7b53b845c57e5e77b14,4.2,4,141.228
5c8699faf526b363e0639bb975f822c0,2.83333333333333,2.66666666666666,66.6416666666666
89cd2868d4b9cac2c7f42c1dbae31af0,2.66666666666666,47.8333333333333,1440.82166666666
b38fecc56f9efc36201d1a91a7446d37,3,96,2730.964
fd4fb216e41035645601576053f78ef0,3,29.9,1303.674
9f15709c5e54002d5fb692143742876e,3,31.4,1235.62999999999
26d94a5a8608637226368fe800f7945f,3.42857142857142,5.85714285714285,167.235714285714
1aaae4f46f4d6d1404dc96d53efd3e5d,1.8,9,341.5
60a24ae01fdcbef9ec30d98a64689d41,2.66666666666666,6,135.086666666666
094437f7c78c46bff154dcaf92a01287,2.81818181818181,98.6363636363636,1871.7
ecfdf050c8601ee66ba60fb15cc524c1,3,33.4,1287.38499999999
d9ae030fe2a1d257bbdc4e75aa2805a7,3.25,34.75,726.084999999999
42bce9f181d7c65a730d761bebda9a07,3.83333333333333,19.5,456.953333333333
82f4b9436d66cdfe27bd5b5b4c71ed7e,3,1,29.97
0a68f322531c6f868887fb7ae048c7c9,3,29.8,652.264
a67da53a9032184892e30b86c06eba3d,4.5,2,37.15
49024bf955351f06cd7c46dbbf7362cd,3,79.6,2597.522
2c966b4afba057816d94a3961267f754,3,5.4,178.38
7102e004a909cb7578c7f4503440bca5,3,36.6,873.415999999999
ff8b495d80f7a6fe848751a8db2214d5,3,16.6,552.189999999999
3dedd6eb6ccde52a6aa6639c1dec79c6,3,7.8,129.714
1a1b3a6e28e40df3c544fbf278b11b6f,2.85714285714285,31.4285714285714,1099.05285714285
fa4c5ec3ef47959ae35ea75cff7c6bb0,3,56.2,2227.084
433b44dc432e603699783e15b4644a3b,3,22.4,956.198
94e6a1c9d90a94b3d9671215ff27a6a3,3,54.5,2362.041
4398b4854df5c7f4da8d2c78b1913d41,2,66.6666666666666,1908.72
a0cbf3f67262edb6beb5ede6133f1d34,3,121.8,2552.176
1173537b3bfe922575bbf757364e1300,3,71,2490.84
673fb154b61c3b865cb4f8d84e694d85,3.33333333333333,3,76.7566666666666
c369dc212ece41819685725be37d5db4,2.83333333333333,5.66666666666666,132.378333333333
a5a77497dc196b0387383781fb9e31bb,4.5,4,259.16
d024bd8a99e0004b7124880dee5fbd0f,3.5,38,1378.21999999999
b1a579db835de06ef13e9e2ebf2167a8,3.375,8.375,391.61625
b3e27f0511034785a3595fcb23a2a689,3,70.4,2637.726
e22c3133994faabc487257027c4f1972,3.11111111111111,29.1111111111111,1329.91222222222
3e780bec69d95c3ecac87dc46489f851,3,12.8,272.702
2f7135742e1b4ba8949acc38229853e0,3,21.2,463.592
aaaf53fea702041c14b4450bddeec9ed,2.625,30.75,773.7475
2272a1f949b161e1a0105652c8026491,3,79.9,2920.54699999999
f9ce9151c21ede611dd6e07c2d263381,3,26.8,1453.764
83d10eb52b5993a48ca06bbe023c0c55,3,32.8,1095.894
3cd67f8d3af6ea6aba9e4b4ac3afa59b,3,148.2,4212.17
0f693a1eda96ba5db9340d15666f9c83,3.22222222222222,81.2222222222222,3024.64777777777
abc865bb447419d3f8959dc13c2cda6e,3.42857142857142,2.85714285714285,86.2599999999999
4ec9895d83d0308d2812a28952e3a8fb,3,9.4,272.644
04582b45ef81ba410a4ddb66d21fa6e4,4,173,4797.83
baaa357c846c5e214e0bca5da6922ff9,3,31.3,636.77
083a7e836fded59e4fb7430983188444,2,50,1657.566
60b299011ec54aa1ed8789008f5b1146,3,36.6,1241.234
4d7ba046f93d119734dd87a30df6644a,3,1,44.47
6074be764ec6275538553455ca02a194,1.66666666666666,6,143.916666666666
25696a55b6db5026e597179865ab83d4,3,26,390.449999999999
53d4a8cfb53d2190df8166eb4e62ab69,3.22222222222222,8.11111111111111,442.096666666666
6aec7e4ed1dbbaca2c5f285d0a4a282c,2.66666666666666,12.3333333333333,385.674999999999
224a000319532c36ebbe4e03b1d6a2fb,1.5,23,772.5225
7331cbba8d62522be327f03aef252533,3,66,2069.758
505a8d8a01796c22039a6afcd032456e,3,57,2227.762
16b08f5e9710f01aa7d868fccdcc3554,2.57142857142857,20.1428571428571,600.364285714285
b5821fee02ec49b66cfc2586b35e1506,3.25,13.75,464.094999999999
4a56f8aae49f0ebede0321a269ff1961,1,6,165.48
4d643131e014ba191fe36c4958704ee6,3,47.8,1650
61a210572696be2bddd4d3dd631c0738,3.66666666666666,1.33333333333333,5.72
c360876093cd4edd71b808c64671a716,3,24.8,965.756
16cc1948c3f9f6a06ba03a704dba7ffc,1.75,50,1574.0725
afdded2c16b92fb3b3ac1aa26eafb53d,4.5,6,266.76
8e1bbb0a1ad72ef7bea108fa2dc29cb3,3,16.2,648.73
0c40873aadb23f60db23d319c5cc0073,3,14.25,392.63125
ceffaff86c7029fb6f421a4cced9ad32,3.25,4.5,134.5025
8136151867c6315e569e6bd9f54afd2a,3.83333333333333,7.33333333333333,342.828333333333
304b0399a036ba1488eae62c30db4414,2,23,997.497999999999
bc00d03b42cf742b3cf05b95fc356ef9,3.66666666666666,9.66666666666666,408.403333333333
7dc183f0ec9556729f1baad44859e1f3,1.5,2,30.265
d6703883a192391968fe8dc8d5735329,4.5,18,461.4
ae51a4cf4cf1cc65dae68168afdf166d,3,70,3191.39599999999
3e02cde53ab8ee462c4923df90e3c9cc,3,36.8333333333333,1277.04166666666
83ae6e8e3f35498151230323be4b5495,2.66666666666666,43.8333333333333,1406
c52a3a64086d0dbc946331e06ff20be4,3,85.6,1801.84
57d276e9408a61478d595c5a93008f74,3.66666666666666,3,113.769999999999
d14a8ef7ba71f844505d043729ef1266,3,32.4,707.339999999999
b42b0ffbd935846aac8736fe391a25df,2.57142857142857,5.71428571428571,347.058571428571
d7f8b4b3f5e565aa26f39c285575f8f0,4.5,15.5,235.829999999999
412e0ca11b49118031380b4853e15cdc,3,9.55555555555555,275.843333333333
8e26ba71b953db7c13f921f9f7b25e08,3,40.9,1207.395
95ff817b6af9d5627efb9adb6c1a4e68,3,34.9,1230.277
2f141e41843402c59ad1cb31f5e5db4f,3,55.8,1771.37
648b0e82d1a8e0cc91f2c8ffd1cf8184,3,13,161.195999999999
b8dd6327fa6398cbeb77421c7ade0f80,3.25,11.5,348.5075
c43c17bee36363271f4a870e92ff4426,2.83333333333333,36.3333333333333,1631.555
7466d081dddf242b083562f32e318748,4,4,99.0099999999999
60635fc74db17a0916f2b8e8c7b741c2,3.22222222222222,10.8888888888888,409.978888888889
df153cd1d02f3f4a4b4275f1204681dc,3,36,1666.156
8bd930c8c83efda19f4624a1b2a653f2,3,22.8,556.952
5511b85533f8019e1eef6ded18a6119e,3,35.2,1136.387
fd1c53fc2895ea262befd192c5485d78,3,18,642.941999999999
